t_s,qi,qj,qk,qr,roll_deg,pitch_deg,yaw_deg
0.09179449998191558,-0.08734130859375,-0.1151123046875,0.69586181640625,0.7034912109375,-16.458664809521494,-2.315725172274269,89.71036325858141
0.09778819998609833,-0.08734130859375,-0.1151123046875,0.69586181640625,0.7034912109375,-16.458664809521494,-2.315725172274269,89.71036325858141
0.10378459998173639,-0.08734130859375,-0.1151123046875,0.69586181640625,0.7034912109375,-16.458664809521494,-2.315725172274269,89.71036325858141
0.10978689999319613,-0.08734130859375,-0.1151123046875,0.69586181640625,0.7034912109375,-16.458664809521494,-2.315725172274269,89.71036325858141
0.11579439998604357,-0.08734130859375,-0.1151123046875,0.69586181640625,0.7034912109375,-16.458664809521494,-2.315725172274269,89.71036325858141
0.14278609998291358,-0.08734130859375,-0.11517333984375,0.69586181640625,0.7034912109375,-16.463792855879042,-2.3206494998403286,89.71197826727364
0.14878289998159744,-0.08734130859375,-0.11517333984375,0.69586181640625,0.7034912109375,-16.463792855879042,-2.3206494998403286,89.71197826727364
0.15478219999931753,-0.08734130859375,-0.11517333984375,0.69586181640625,0.7034912109375,-16.463792855879042,-2.3206494998403286,89.71197826727364
0.16079729999182746,-0.08734130859375,-0.11517333984375,0.69586181640625,0.7034912109375,-16.463792855879042,-2.3206494998403286,89.71197826727364
0.18778969999402761,-0.08734130859375,-0.115234375,0.69586181640625,0.70343017578125,-16.46833487711788,-2.324767218114631,89.7135697466456
0.19378549998509698,-0.08734130859375,-0.115234375,0.69586181640625,0.70343017578125,-16.46833487711788,-2.324767218114631,89.7135697466456
0.1997939999855589,-0.08734130859375,-0.115234375,0.69586181640625,0.70343017578125,-16.46833487711788,-2.324767218114631,89.7135697466456
0.2058041999989655,-0.08734130859375,-0.115234375,0.69586181640625,0.70343017578125,-16.46833487711788,-2.324767218114631,89.7135697466456
0.21109179998165928,-0.08734130859375,-0.115234375,0.69586181640625,0.70343017578125,-16.46833487711788,-2.324767218114631,89.7135697466456
0.23678629999631085,-0.08734130859375,-0.11529541015625,0.6959228515625,0.70343017578125,-16.474237406914327,-2.329079769723083,89.72495280847691
0.24184279999462888,-0.08734130859375,-0.11529541015625,0.6959228515625,0.70343017578125,-16.474237406914327,-2.329079769723083,89.72495280847691
0.24779119997401722,-0.08734130859375,-0.11529541015625,0.6959228515625,0.70343017578125,-16.474237406914327,-2.329079769723083,89.72495280847691
0.25381179997930303,-0.08734130859375,-0.11529541015625,0.6959228515625,0.70343017578125,-16.474237406914327,-2.329079769723083,89.72495280847691
0.25887109999894165,-0.08734130859375,-0.11529541015625,0.6959228515625,0.70343017578125,-16.474237406914327,-2.329079769723083,89.72495280847691
0.26478619998670183,-0.08734130859375,-0.11529541015625,0.6959228515625,0.70343017578125,-16.474237406914327,-2.329079769723083,89.72495280847691
0.29079539998201653,-0.0872802734375,-0.1153564453125,0.6959228515625,0.70343017578125,-16.474298237513803,-2.338875129958542,89.72656632227546
0.2967931999883149,-0.0872802734375,-0.1153564453125,0.6959228515625,0.70343017578125,-16.474298237513803,-2.338875129958542,89.72656632227546
0.3027875999978278,-0.0872802734375,-0.1153564453125,0.6959228515625,0.70343017578125,-16.474298237513803,-2.338875129958542,89.72656632227546
0.3078399999940302,-0.0872802734375,-0.1153564453125,0.6959228515625,0.70343017578125,-16.474298237513803,-2.338875129958542,89.72656632227546
0.31378729999414645,-0.0872802734375,-0.1153564453125,0.6959228515625,0.70343017578125,-16.474298237513803,-2.338875129958542,89.72656632227546
0.3407885999768041,-0.08734130859375,-0.11529541015625,0.6959228515625,0.703369140625,-16.473651124896925,-2.3282727140348642,89.72492942261259
0.3467884999990929,-0.08734130859375,-0.11529541015625,0.6959228515625,0.703369140625,-16.473651124896925,-2.3282727140348642,89.72492942261259
0.3518449999974109,-0.08734130859375,-0.11529541015625,0.6959228515625,0.703369140625,-16.473651124896925,-2.3282727140348642,89.72492942261259
0.357782099978067,-0.08734130859375,-0.11529541015625,0.6959228515625,0.703369140625,-16.473651124896925,-2.3282727140348642,89.72492942261259
0.36380589997861534,-0.08734130859375,-0.11529541015625,0.6959228515625,0.703369140625,-16.473651124896925,-2.3282727140348642,89.72492942261259
0.38878929999191314,-0.0872802734375,-0.11529541015625,0.69598388671875,0.703369140625,-16.469357022232906,-2.3325331529926476,89.73469198249823
0.3947914999735076,-0.0872802734375,-0.11529541015625,0.69598388671875,0.703369140625,-16.469357022232906,-2.3325331529926476,89.73469198249823
0.400798799993936,-0.0872802734375,-0.11529541015625,0.69598388671875,0.703369140625,-16.469357022232906,-2.3325331529926476,89.73469198249823
0.4067804999940563,-0.0872802734375,-0.11529541015625,0.69598388671875,0.703369140625,-16.469357022232906,-2.3325331529926476,89.73469198249823
0.412788499990711,-0.0872802734375,-0.11529541015625,0.69598388671875,0.703369140625,-16.469357022232906,-2.3325331529926476,89.73469198249823
0.4377848999865819,-0.08734130859375,-0.1153564453125,0.69598388671875,0.70330810546875,-16.478968454982926,-2.331777364194153,89.73629056198666
0.4437838999729138,-0.08734130859375,-0.1153564453125,0.69598388671875,0.70330810546875,-16.478968454982926,-2.331777364194153,89.73629056198666
0.4497885999735445,-0.08734130859375,-0.1153564453125,0.69598388671875,0.70330810546875,-16.478968454982926,-2.331777364194153,89.73629056198666
0.4557887999981176,-0.08734130859375,-0.1153564453125,0.69598388671875,0.70330810546875,-16.478968454982926,-2.331777364194153,89.73629056198666
0.4617804999870714,-0.08734130859375,-0.1153564453125,0.69598388671875,0.70330810546875,-16.478968454982926,-2.331777364194153,89.73629056198666
0.4887911999830976,-0.08734130859375,-0.1153564453125,0.69598388671875,0.70330810546875,-16.478968454982926,-2.331777364194153,89.73629056198666
0.4947840999811888,-0.08734130859375,-0.1153564453125,0.69598388671875,0.70330810546875,-16.478968454982926,-2.331777364194153,89.73629056198666
0.5007871999987401,-0.08734130859375,-0.1153564453125,0.69598388671875,0.70330810546875,-16.478968454982926,-2.331777364194153,89.73629056198666
0.5067892999795731,-0.08734130859375,-0.1153564453125,0.69598388671875,0.70330810546875,-16.478968454982926,-2.331777364194153,89.73629056198666
0.5127896999765653,-0.08734130859375,-0.1153564453125,0.69598388671875,0.70330810546875,-16.478968454982926,-2.331777364194153,89.73629056198666
0.5397869999869727,-0.08734130859375,-0.11541748046875,0.696044921875,0.7032470703125,-16.484286867451235,-2.3352811685992934,89.74765316434076
0.5457930999982636,-0.08734130859375,-0.11541748046875,0.696044921875,0.7032470703125,-16.484286867451235,-2.3352811685992934,89.74765316434076
0.5517840999818873,-0.08734130859375,-0.11541748046875,0.696044921875,0.7032470703125,-16.484286867451235,-2.3352811685992934,89.74765316434076
0.5577764999761712,-0.08734130859375,-0.11541748046875,0.696044921875,0.7032470703125,-16.484286867451235,-2.3352811685992934,89.74765316434076
0.5638073999725748,-0.08734130859375,-0.11541748046875,0.696044921875,0.7032470703125,-16.484286867451235,-2.3352811685992934,89.74765316434076
0.5887898999790195,-0.08734130859375,-0.115478515625,0.696044921875,0.7032470703125,-16.489417503959015,-2.340203855521115,89.74927210419077
0.5948109999881126,-0.08734130859375,-0.115478515625,0.696044921875,0.7032470703125,-16.489417503959015,-2.340203855521115,89.74927210419077
0.6007823999971151,-0.08734130859375,-0.115478515625,0.696044921875,0.7032470703125,-16.489417503959015,-2.340203855521115,89.74927210419077
0.6067905999952927,-0.08734130859375,-0.115478515625,0.696044921875,0.7032470703125,-16.489417503959015,-2.340203855521115,89.74927210419077
0.6127944999898318,-0.08734130859375,-0.115478515625,0.696044921875,0.7032470703125,-16.489417503959015,-2.340203855521115,89.74927210419077
0.6397900999872945,-0.08734130859375,-0.11553955078125,0.69610595703125,0.70318603515625,-16.494737676582194,-2.3437063992304683,89.76063688637379
0.6457894999766722,-0.08734130859375,-0.11553955078125,0.69610595703125,0.70318603515625,-16.494737676582194,-2.3437063992304683,89.76063688637379
0.6517900999751873,-0.08734130859375,-0.11553955078125,0.69610595703125,0.70318603515625,-16.494737676582194,-2.3437063992304683,89.76063688637379
0.6577940999995917,-0.08734130859375,-0.11553955078125,0.69610595703125,0.70318603515625,-16.494737676582194,-2.3437063992304683,89.76063688637379
0.6637983999971766,-0.08734130859375,-0.11553955078125,0.69610595703125,0.70318603515625,-16.494737676582194,-2.3437063992304683,89.76063688637379
0.6898457999923266,-0.0872802734375,-0.11553955078125,0.69610595703125,0.70318603515625,-16.48967089373418,-2.348579128008609,89.76063350758479
0.6957852999912575,-0.0872802734375,-0.11553955078125,0.69610595703125,0.70318603515625,-16.48967089373418,-2.348579128008609,89.76063350758479
0.7017909999995027,-0.0872802734375,-0.11553955078125,0.69610595703125,0.70318603515625,-16.48967089373418,-2.348579128008609,89.76063350758479
0.7077869999920949,-0.0872802734375,-0.11553955078125,0.69610595703125,0.70318603515625,-16.48967089373418,-2.348579128008609,89.76063350758479
0.7137916999927256,-0.0872802734375,-0.11553955078125,0.69610595703125,0.70318603515625,-16.48967089373418,-2.348579128008609,89.76063350758479
0.7408100999891758,-0.08721923828125,-0.11553955078125,0.69610595703125,0.70318603515625,-16.484604313546644,-2.353451873782849,89.76063012870041
0.7467907999816816,-0.08721923828125,-0.11553955078125,0.69610595703125,0.70318603515625,-16.484604313546644,-2.353451873782849,89.76063012870041
0.752789499994833,-0.08721923828125,-0.11553955078125,0.69610595703125,0.70318603515625,-16.484604313546644,-2.353451873782849,89.76063012870041
0.7587900999933481,-0.08721923828125,-0.11553955078125,0.69610595703125,0.70318603515625,-16.484604313546644,-2.353451873782849,89.76063012870041
0.7647930999810342,-0.08721923828125,-0.11553955078125,0.69610595703125,0.70318603515625,-16.484604313546644,-2.353451873782849,89.76063012870041
0.7917920999752823,-0.087158203125,-0.11553955078125,0.6961669921875,0.70318603515625,-16.48031349133966,-2.357714525590068,89.77039256156417
0.7968517999979667,-0.087158203125,-0.11553955078125,0.6961669921875,0.70318603515625,-16.48031349133966,-2.357714525590068,89.77039256156417
0.8027911999961361,-0.087158203125,-0.11553955078125,0.6961669921875,0.70318603515625,-16.48031349133966,-2.357714525590068,89.77039256156417
0.8087907999870367,-0.087158203125,-0.11553955078125,0.6961669921875,0.70318603515625,-16.48031349133966,-2.357714525590068,89.77039256156417
0.8147913999855518,-0.087158203125,-0.11553955078125,0.6961669921875,0.70318603515625,-16.48031349133966,-2.357714525590068,89.77039256156417
0.8407917999720667,-0.087158203125,-0.11553955078125,0.6961669921875,0.70318603515625,-16.48031349133966,-2.357714525590068,89.77039256156417
0.846793799981242,-0.087158203125,-0.11553955078125,0.6961669921875,0.70318603515625,-16.48031349133966,-2.357714525590068,89.77039256156417
0.8527981999795884,-0.087158203125,-0.11553955078125,0.6961669921875,0.70318603515625,-16.48031349133966,-2.357714525590068,89.77039256156417
0.858798699977342,-0.087158203125,-0.11553955078125,0.6961669921875,0.70318603515625,-16.48031349133966,-2.357714525590068,89.77039256156417
0.8647896999900695,-0.087158203125,-0.11553955078125,0.6961669921875,0.70318603515625,-16.48031349133966,-2.357714525590068,89.77039256156417
0.8917902999965008,-0.087158203125,-0.1156005859375,0.6961669921875,0.703125,-16.484860453384876,-2.361827653027465,89.77199347023829
0.897786499990616,-0.087158203125,-0.1156005859375,0.6961669921875,0.703125,-16.484860453384876,-2.361827653027465,89.77199347023829
0.9037853999761865,-0.087158203125,-0.1156005859375,0.6961669921875,0.703125,-16.484860453384876,-2.361827653027465,89.77199347023829
0.9097842999908607,-0.087158203125,-0.1156005859375,0.6961669921875,0.703125,-16.484860453384876,-2.361827653027465,89.77199347023829
